budget,popularity,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western,Other_language,de_language,en_language,es_language,fr_language,ja_language,Columbia Pictures,Dune Entertainment,New Line Cinema,Other_company,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Canada,France,Germany,Other_country,United Kingdom,United States of America,year,month,day,weekday,day_of_year,gdp
9000000,6.717994,41590886,118.0,6.9,66,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996,11,6,2,311,8073122
9000000,0.717811,771499,130.0,4.8,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,5,14,4,134,15048971
9000000,2.0095970000000003,1046166,97.0,4.5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,8,26,4,238,13039197
8500000,40.28709,43528634,100.0,6.8,1322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,2,20,4,51,18295019
8500000,9.230073,4440055,119.0,6.8,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2009,11,5,3,309,14478067
12000000,14.719886,42345360,145.0,7.7,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,2,12,4,43,15048971
8500000,89.095538,38697217,117.0,7.6,3395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,23,3,296,17608138
8000000,14.793176999999998,100523181,102.0,7.5,1686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,7,26,2,207,13815583
8000000,33.372828000000005,39187783,100.0,7.0,1261,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,9,30,4,273,15599732
6500000,25.289665,81974493,142.0,6.5,456,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1969,12,12,4,346,1017615
8000000,4.932893,18948425,112.0,6.7,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,4,28,4,118,13815583
8000000,13.987772,29010817,97.0,5.2,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2009,1,30,4,30,14478067
8000000,13.517017,10629321,118.0,5.9,261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,11,24,1,328,14478067
8000000,45.395839,74952305,92.0,6.7,2210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,10,4,253,15048971
8000000,11.837067,10130000,104.0,5.7,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2011,4,29,4,119,15599732
8000000,13.143045,6491240,101.0,6.9,672,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,7,6,1,187,15048971
8000000,7.433574,852872,112.0,5.9,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,5,13,4,133,13039197
8000000,5.244518,426224,91.0,6.6,135,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,9,7,3,250,13815583
8000000,10.791954,3453043,98.0,6.4,215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2010,6,17,3,168,15048971
8000000,39.338097,553171,124.0,7.8,773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,7,16,5,198,5236438
7800000,11.000654,22441323,102.0,6.4,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2003,5,18,6,138,11456450
7500000,16.990308,26096852,100.0,6.8,409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2009,10,29,3,302,14478067
8000000,14.652342,10848783,92.0,5.7,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,9,3,3,246,14478067
8000000,7.802245,5634828,113.0,6.2,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2011,12,21,2,355,15599732
7500000,25.281197,19000000,107.0,7.5,841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,3,11,1,71,14769862
7000000,38.150787,1333124,117.0,6.4,887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2016,6,8,2,160,18804913
7500000,19.782725,231411584,96.0,7.0,2244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,12,5,2,339,14474228
7200000,34.634181,116019547,120.0,6.3,553,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1971,12,13,0,347,1164850
6000000,143.659698,245066411,175.0,8.4,5893,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1972,3,14,1,74,1279110
7500000,45.610993,60722734,95.0,7.2,2904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,7,17,4,198,14478067
7000000,35.897151,167221571,110.0,6.1,1040,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,6,28,3,180,16253970
7000000,30.465138,161777836,121.0,6.4,533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1973,7,5,3,186,1425376
6600000,4.4924550000000005,37710610,112.0,6.0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,5,6,4,126,15599732
7000000,17.717681,54600000,93.0,6.8,273,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2005,9,16,4,259,13039197
7000000,17.434862,49084830,114.0,6.8,384,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2005,9,30,4,273,13039197
7000000,30.214716,97572000,125.0,6.3,524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1974,12,1,6,335,1545243
700000,29.761163,17986781,103.0,7.2,691,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6,19,4,170,18295019
7000000,19.301432,16829545,89.0,6.0,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,4,11,4,101,11456450
7000000,8.079046,14618727,116.0,7.0,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,9,10,2,253,17608138
7000000,13.635828,382946,106.0,6.7,212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,1,22,4,22,15048971
7000000,8.184588,573335,103.0,7.1,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,2,4,275,18295019
7000000,2.26778,453079,108.0,5.9,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,1,6,213,15048971
6000000,34.917447,30471,108.0,7.2,837,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1999,1,22,4,22,9631172
6800000,21.285206,7103838,130.0,7.9,479,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2010,9,4,5,247,15048971
6500000,60.225219,255273813,99.0,5.6,1517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,2,3,275,17608138
6500000,16.574756,2401510,116.0,6.5,305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2013,5,31,4,151,16880683
6500000,8.432400999999999,1521261,113.0,7.1,119,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,11,13,4,317,14478067
6400000,74.23479300000002,78371200,108.0,7.3,4128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1984,10,26,4,300,4037613
4800000,11.086001,79384880,121.0,7.4,586,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,2,9,6,40,11456450
6000000,64.02503100000001,23341568,106.0,8.1,3254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,7,19,2,200,7639749
6000000,40.196514,44703995,109.0,7.3,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,9,7,6,251,14769862
6000000,24.351305,50244700,99.0,6.9,703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1981,5,22,4,142,3207041
6000000,12.601677,18197398,89.0,4.4,91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,8,8,2,220,14474228
6000000,14.988746,13231461,96.0,6.4,379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,9,7,4,251,16253970
6000000,19.411141,19560274,96.0,6.8,372,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,7,7,3,188,15599732
6000000,26.218912,10409377,97.0,7.1,817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,4,21,2,111,9631172
6000000,0.215464,399611,97.0,4.7,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,3,25,4,84,15599732
12000000,10.19041,66351,95.0,5.6,224,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2012,11,8,3,313,16253970
6000000,6.3492180000000005,32251,86.0,5.5,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,1,20,0,20,17608138
4000000,5.013575,530048,103.0,6.8,66,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,11,17,0,322,14769862
3500159,22.054546,76578641,112.0,6.2,578,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2002,4,11,3,101,10929108
5600000,22.341462,18469680,85.0,6.4,489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,9,15,1,258,14478067
5500000,2.141143,4865000,95.0,3.3,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,6,6,4,158,2857307
4361898,2.080741,3031801,92.0,5.6,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,6,6,4,157,11456450
15000000,53.698683,108286421,103.0,6.8,2468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,3,10,3,70,18804913
5000000,29.15813,205703818,83.0,5.9,669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,10,19,2,292,15599732
3300000,20.304235,64110728,83.0,5.1,505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,1,29,3,29,18295019
9000000,60.715151,39723096,113.0,8.1,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,10,11,2,285,10250952
10000000,15.688439,17273593,90.0,5.9,365,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,8,26,4,238,15599732
5000000,26.510558000000003,40100000,93.0,6.1,766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,8,14,3,226,17608138
5000000,62.554173,31724284,94.0,5.0,1551,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,1,24,3,24,16880683
5000000,17.028252,25562924,86.0,5.0,356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2011,7,20,2,201,15599732
5000000,19.336367000000006,16174377,102.0,6.5,255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,1,18,4,18,14769862
20000000,14.947588,21164799,92.0,4.3,331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1,28,3,28,18804913
5000000,46.114184,9760104,97.0,7.6,1794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,6,12,4,163,14478067
4000000,4.992475,41424067,120.0,6.5,91,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,5,18,1,138,15048971
5000000,6.174435,4040588,110.0,6.6,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,8,6,2,219,14769862
5000000,8.753409,3049135,99.0,7.0,294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,9,2,4,245,7287236
5000000,9.169411,2614773,97.0,6.0,208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,10,15,4,288,15048971
5000000,10.095184,5129058,91.0,6.9,165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,12,16,3,350,15048971
5000000,30.001024,3220371,95.0,6.7,683,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4,15,4,106,18804913
5000000,1.731035,846704,99.0,3.9,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9,12,4,255,17608138
5000000,38.94708,98450062,94.0,6.0,1360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,10,3,253,18295019
4800000,38.83192,80578934,94.0,5.7,887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,1,6,3,6,13039197
6000000,29.834065,254700832,117.0,6.6,632,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994,3,9,2,68,7287236
5000000,10.274542,10429707,98.0,5.5,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3,25,1,84,17608138
4500000,14.570359,3606395,104.0,5.4,251,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,4,9,4,99,15048971
3705538,8.839651,62548947,112.0,6.9,176,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1992,9,2,2,246,6520327
4000000,40.016306,187112,95.0,5.2,593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,5,8,4,128,18295019
3600000,22.030517,49800000,112.0,7.1,360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,10,27,4,300,7639749
4000000,24.161735,52425855,91.0,4.1,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,1,23,4,23,18295019
3500000,15.338211,34705850,106.0,6.5,506,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,7,9,4,190,15048971
4000000,29.852608,13008928,94.0,7.1,550,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1988,11,23,2,328,5236438
4000000,17.229537,31584901,96.0,6.4,420,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,7,27,3,208,13815583
4000000,6.091951,2426851,90.0,6.2,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,2,9,4,40,14474228
3000000,1.204941,302204,109.0,7.0,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,8,22,4,234,8577552
9500000,21.230737,120000,104.0,6.6,307,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,10,4,253,15048971
650000,12.496261,33245,98.0,6.2,285,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,30,3,273,15048971
967686,20.544999,4270000,101.0,7.0,423,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,5,7,4,127,15048971
4000000,3.771652,13401952,109.0,6.6,66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,10,2,0,275,13815583
3500000,25.5748,28215918,91.0,7.0,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,4,26,2,116,7639749
3500000,50.319662,40423945,92.0,6.3,1434,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,2,19,4,50,18804913
3500000,12.982319,4159678,103.0,6.7,583,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,10,29,4,302,15048971
8000000,17.537154,127392239,80.0,6.9,358,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,1,26,2,26,13039197
3500000,26.259389,19504039,107.0,6.7,524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,9,28,2,271,15599732
3300000,192.528841,13092000,105.0,8.3,4254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,10,4,283,17608138
3300000,44.356711,30641770,130.0,8.1,1814,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2002,2,5,1,36,10929108
3200000,11.933449,5332926,105.0,6.8,347,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,11,5,254,15048971
2700000,17.332585,141000000,109.0,7.0,418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1978,7,27,3,208,2351599
2500000,47.812466,124881062,110.0,7.2,987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1964,9,17,3,261,684460
4000000,63.513324,16491080,93.0,7.8,2655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1996,2,23,4,54,8073122
3000000,22.789649,177512032,91.0,5.7,722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,10,20,2,293,15048971
